,rental_id,addr_unit,building_id,bedrooms,bathrooms,size_sqft,created_at,addr_street,addr_city,addr_zip,addr_lat,addr_lon,bin,bbl,floor_count,year_built,min_to_subway,has_doorman,has_elevator,has_fireplace,has_dishwasher,is_furnished,has_gym,allows_pets,has_washer_dryer,has_garage,has_roofdeck,has_concierge,has_pool,has_garden,has_childrens_playroom,rent,no_fee,description,neighborhood,borough,unit,floornumber,line,sentiment_score,scores
493,7147306,#14C,46918,2,1.0,1000.0,2018-05-04 14:06:10,210 EAST 15 STREET,New York,10003,40.73350143,-73.98609924,1019521.0,1008960039,14.0,1963.0,0.5,1,1,0,1,0,1,1,1,1,1,0,0,0,0,4400,0,"This spacious, sun-soaked, 2 bedroom apartment has windows facing both south and east -- the most coveted of exposures. The large, open kitchen allows you to entertain while still being engaged with people in the living room. The split king and queen-sized bedrooms provides plenty of privacy . This apartment has newly polished hardwood floors, giant closets, and views of the Freedom Tower from each room. The owners are pet friendly!

Parc Fifteen is in the perfect location with access to the NQR, 456, and L trains. Within a few blocks you have Trader Joes, Whole Foods, Union Square and the Farmer's Market, and lots of shopping. This full-service coop has a renovated lobby, live in super (on the same floor), laundry room, bike storage, underground parking with discount for residents, and a rooftop that has has Empire State Building, Chrysler Building, and Freedom Tower views. 

Don't miss this opportunity to live next to the action!",Gramercy Park,Manhattan,14C,14.0,C,0.800000011920929,0.800000011920929
494,7196746,#1B,271054,3,1.0,1600.0,2018-05-21 17:29:01,924 JEFFERSON AVENUE,Brooklyn,11221,40.68645085,-73.92045422,3341667.0,3014880101,3.0,1992.0,3.7,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2995,1,"NO FEE!

- Duplex with 1st & 2nd floors
- Modern Kitchen finishes 
- Back yard
- Washer/dryer 
- Private parking space
- Near the J,Z & C lines",Bedford-Stuyvesant,Brooklyn,1B,1.0,B,0.20000000298023224,0.20000000298023224
495,7253791,#24,144772,1,1.0,800.0,2018-06-08 13:01:00,467 PACIFIC STREET,Brooklyn,11217,40.6853981,-73.9822998,3000991.0,3001850048,5.0,1912.0,3.9333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2200,0,"Boerum Hill Charmer! This lovely pre-war 5th floor walk up is a true spacious 1 bedroom apartment with high ceilings, it boasts lovely views of the neighborhood from all 3 rooms. Located in a lovely prewar 25 unit coop building on Pacific Street this apartment has undergone a partial renovation, has high ceilings, hardwood floors throughout and is flooded with sunlight. It's the perfect home to get away from the hustle and bustle of NYC, sit, relax and feel like you're finally home. This spacious apartment is located on a lovely tree-lined street only a short walk to great shops and restaurants in Boerum Hill, Park Slope and Downtown Brooklyn. No pets allowed. Atlantic Terminal Station / Barclay's Center only a block and a half away making the commute to Lower Manhattan only 10 minutes. Wont last long.",Boerum Hill,Brooklyn,24,,,0.30000001192092896,0.30000001192092896
496,7189264,#10E,355315,3,2.0,1200.0,2018-05-18 06:16:40,185 SOUTH 4 STREET,Brooklyn,11211,40.71123209,-73.96045941,3063291.0,3024320030,12.0,2008.0,3.65,1,1,0,1,0,1,1,1,1,1,0,0,0,0,4600,1,"Welcome to 185 South 4th. Beautiful three bedroom/two bathroom apartment in prime South Williamsburg location. Apartment is on the 10th floor, so it gets great light and has fantastic views. This is a flex-three, you can see the floorplan. Master bedroom is huge, with walk-in closet and en-suite bathroom that has separate tub and shower, and 2 sinks. TWO balconies. Gorgeous luxury elevator building. Garage parking available. Gym in basement. Amazing roof deck with 360 degree views of Brooklyn and Manhattan. Door attendant is there during the day. Laundry and dishwasher in unit. Storage lockers available for extra charge.

Tenant doesn't pay a fee on a two year lease. 1/2 month fee on 1 year lease.

*All open houses are by appointment only!*",Williamsburg,Brooklyn,10E,10.0,E,0.20000000298023224,0.20000000298023224
497,7224454,#2J,1595662,2,1.0,1017.0,2018-05-31 15:32:09,44-15 COLDEN STREET,Flushing,11355,40.75159836,-73.82360077,4116405.0,4051450024,6.0,1963.0,10.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2295,1,parking available!,Flushing,Queens,2J,2.0,J,0.10000000149011612,0.10000000149011612
498,7321828,#3,87475,2,1.0,0.0,2018-06-30 10:43:39,444 EAST 85 STREET,New York,10028,40.77526228,-73.94825752,1050506.0,1015640030,5.0,1925.0,7.1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3000,0,"East 85 street by First and York Avenues
Gorgeous two bedroom.!
Stunning Chef's designer kitchen with granite, cherry wood cabinets
DISHWASHER  and WASHER/DRYER.
Spacious living room with exposed brick wall,
KING size bedroom plus a second smaller room .
Gorgeous hard wood floors throughout
Available early August
Perfect for couples
$3000

Serious inquiries please email:
Name and number
EXACT move date
Number of people
Pets

Broker fee applies",Upper East Side,Manhattan,3,3.0,,0.5,0.5
499,7359901,#G2,465160,3,1.0,2000.0,2018-07-12 14:39:50,54 LINCOLN AVENUE,Brooklyn,11208,40.68905731,-73.87084525,3091132.0,3041080067,3.0,1915.0,1.4167,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2450,1,"*Completely Gut-Renovated 3 Bedroom Duplex Apartment* NO FEE

* No Fee Apartment, See Before Gone*
* Duplex Apartment with Full Basement & Shared Backyard*
* Washer/Dryer in unit*
* 5 minute walk to J, Z, A, C*
* Close to Highland Park & Fulton*

Apartment Features:
- Quiet Residential Block
- Queen Size Bedrooms
- Brand New Acrylic Cabinets
- Quartz Countertop 
- Top of the Line Stainless Steel Appliances 
- Dishwasher & Microwave
- Tons of Restaurants around

*Display rent is net of 1 month free on a 12 month lease",East New York,Brooklyn,G2,2.0,G,0.20000000298023224,0.20000000298023224
500,7193242,#4L,388,2,2.0,1142.0,2018-05-19 15:03:54,71 BROADWAY,New York,10006,40.70750046,-74.01249695,1000810.0,1000210006,23.0,1900.0,0.4833,1,1,0,1,0,1,1,0,0,0,1,0,0,0,5025,1,"NO BROKER FEES. 71 Broadway Apartments offers both convenience and style. Our apartment homes feature gorgeous finishes including granite counters and crown molding. Enjoy the views from floor-to-ceiling windows. Located in the Financial District, 71 Broadway is just minutes away from four-star restaurants, fantastic shopping and world-class entertainment. Washington Market Park, the Tribeca Film Center, the Staten Island Ferry and the New York Stock Exchange are within walking distance, plus there's access to public transportation right in the basement of the building.",Financial District,Manhattan,4L,4.0,L,0.6000000238418579,0.6000000238418579
501,7181227,#2,361129,2,1.0,1100.0,2018-05-15 22:09:19,105 FRANKLIN STREET,Brooklyn,11222,40.72951948,-73.95780025,3064796.0,3025620023,3.5,1930.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,"DREAM APARTMENT ALERT! This GORGEOUS Pre-War apartment was just listed for a June 1 (or possibly June 15th) move-in! This floor-through unit is over 1100SF and has 2.5 bedrooms. It also includes a very spacious kitchen, living room, and TONS of closet space throughout. There are windows in every room of the apartment and this place gets awesome natural light all day long!

It is in the middle of all the action that Greenpoint has to offer. Enjoy living just 1 block to the subway and 2 blocks to the East River Ferry and the waterfront including Transmitter Park. This is where everyone wants to be! This is one of the most exciting blocks in the neighborhood. There are TONS of restaurants and bars within a block or two.

***Heat and Hot Water is included in the rent!***


***Pets are case-by-case***

Call/Text/Email David with any questions or to schedule an appointment to view.
Not exactly what you're looking for? Email me your search criteria and I'll let you know what else I have!",Greenpoint,Brooklyn,2,2.0,,0.20000000298023224,0.20000000298023224
502,7359151,#60,125476,5,2.0,1500.0,2018-07-12 12:44:27,1090 ST NICHOLAS AVENUE,New York,10032,40.83810043,-73.93959808,1062893.0,1021210024,6.0,1920.0,1.7333,0,1,0,1,0,0,1,1,0,0,0,0,0,0,5000,1,"**NO FEE!** 

ENORMOUS gut-renovated, 6th floor (elevator building!) 5bed/2bath, just 3 blocks to Columbia Medical campus and NY Presbyterian Hospital! Featuring:
- IN-UNIT LAUNDRY
- mounted 50"" flatscreen TV!
- open living room/kitchen, with stainless steel appliances (including dishwasher & microwave!)
- new hardwood floors!
- TWO full bathrooms, with condo finishes!
- lots and lots of closet space!

Pet-friendly building, on-site super, and easy application process! Walk to CUMC in minutes!

Text or email for an ASAP viewing!",Washington Heights,Manhattan,60,,,0.20000000298023224,0.20000000298023224
503,7157044,#1,1272412,3,1.0,1000.0,2018-05-08 11:49:17,30-50 41 STREET,Astoria,11103,40.76239474,-73.91543971,4011254.0,4006800056,2.0,1910.0,4.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000,1,RENOVATED LARGE 3 BEDROOM WITH HUGE BACKYARD,Astoria,Queens,1,1.0,,0.20000000298023224,0.20000000298023224
504,7286122,#5,30667,1,1.0,700.0,2018-06-19 10:48:58,49 JANE STREET,New York,10014,40.73832129,-74.00492203,1011666.0,1006260053,4.0,1901.0,2.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,"Rarely available Jane Street Gem with original details and tons of West Village charm! Located in a true 1850 brownstone on one of the nicest tree-lined streets in the West Village, featuring high ceilings, exposed brick, decorative fireplace, eat-in kitchen, hardwood floors, oversized windows facing Jane Street, great light and open city views.",West Village,Manhattan,5,5.0,,0.800000011920929,0.800000011920929
505,7341574,#TOPFL,327709,2,1.0,750.0,2018-07-06 23:44:46,85 ST JAMES PLACE,Brooklyn,11238,40.68701898,-73.96419851,3055699.0,3019510001,3.0,1905.0,2.0333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000,0,"Sunny Top Floor Two Bedroom - Clinton Hill *Pics coming soon.

Bright sunlit apartment in well maintained brownstone on a tree lined block in  Clinton Hill. This home offers
one large bedroom and one smaller bedroom, high ceilings, closet space, tile bath, dishwasher and hardwood floors throughout within a unique layout. One block from Pratt University, walking distance to many of the area's shops, restaurants, bars, supermarket and Barclays Center. Close proximity to the A, C and G train lines with the B52 bus 1/2 block away to connect to most train lines to Manhattan. Pets are allowed with restrictions and a pet deposit will be required. Guarantors accepted. Please call or email Adrienne for an appointment.",Clinton Hill,Brooklyn,TOPFL,,,0.20000000298023224,0.20000000298023224
506,7136203,#3F,198460,0,1.0,400.0,2018-05-01 20:15:59,279 21 STREET,Brooklyn,11215,40.66071559,-73.9919191,3017413.0,3008910058,4.0,2006.0,5.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1700,0,"Penthouse Studio in Greenwood, Brooklyn! Light filled and airy this studio offers:

Hardwood Floors throughout

Dishwasher

High Ceilings 

Updated Bathroom with Soaking Tub

The apartment is located on the top floor of a townhome just 5 blocks away from the R train at the 25th street station. The apartment is down the block from 5th Avenue's stores, bars, restaurants, etc. All of your shopping needs just a stone's throw away! Please call/text me at for more details and to schedule your viewing today!",Greenwood,Brooklyn,3F,3.0,F,0.10000000149011612,0.10000000149011612
507,7305298,#1DD,11380,2,1.0,1200.0,2018-06-25 15:31:11,633 EAST 6 STREET,New York,10009,40.72399202,-73.97989761,1004692.0,1003890044,5.0,1910.0,8.5667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3800,1,"Gorgeous 2BR W/ Outdoor Space -- Heart of East Village -- Must See

Large gorgeous 2BR apartment in the heart of Alphabet City with PRIVATE outdoor space! 

The apartment has a large living room that can fit a bunch of furniture, two large rooms, high ceilings, great natural light, plenty of closet space, marble bath and granite kitchen and wonderful exposed brick!",East Village,Manhattan,1DD,1.0,DD,0.8999999761581421,0.8999999761581421
508,7199845,#1A,303439,2,1.0,750.0,2018-05-22 15:41:25,220 VERNON AVENUE,Brooklyn,11206,40.69511841,-73.94284552,3000000.0,3017610006,4.0,2015.0,6.0667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2400,1,"Unique Duplex *1 Bedrooms flex 2

Must see this stunning flex 1/2BR duplex 
Chef kitchen with granit counter tops and stainless steel appliances with dishwasher
Marble bathrooms.
Wood floors, 
Spot lights, 

Building Amenities:
Laundry Rooms
Roof Decks
Shared Backyard
Bike Storage (installed in next 2 months)
Video Intercom systems 
modern look and great natural light.",Bedford-Stuyvesant,Brooklyn,1A,1.0,A,0.800000011920929,0.800000011920929
509,7173715,#6U,103357,0,1.0,550.0,2018-05-14 03:08:04,382 CENTRAL PARK WEST,New York,10025,40.79359818,-73.96559906,1074358.0,1018337501,19.0,1961.0,2.3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,2354,1,"* Prime location
* GYM
* Rooftop
* Doorman
* Abigaels Concierge
* Near 1-2-3 train, 15 minute from Columbia University.
* Dishwasher
? Modern interiors and design
? Boutique Hotel Services
? 9 to 11 Foot Ceilings
? 24 Hour Doorman
? On-Site Valet Services including Dry Cleaning, Laundry, and Housekeeping
? Landscaped Sundeck
? State of the Art Fitness Center
? Lounge with Projector, WiFi, and Billiards
? Bike Storage Room
Entertainment, dining and work are all within easy reach. Convenient to Central Park, Riverside Park, Columbia University and other Upper West Side institutions. Easy access to transportation.",Upper West Side,Manhattan,6U,6.0,U,0.30000001192092896,0.30000001192092896
510,7318219,#3C,1265809,2,1.0,675.0,2018-06-28 23:06:02,28-49 33 STREET,Astoria,11102,40.76640204,-73.91923239,4009131.0,4006270001,4.0,1924.0,1.1167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2295,1,"**HEART OF ASTORIA** **RENOVATED** This true 2 bedroom features: -Open Concept Kitchen/Living Room -Courtz Countertops -Abundant Amount of Counter and Cabinet Space -Queen Sized Bedrooms -Steps to Restaurants, Shops and Cafes -Close to 30th Ave N/W For more information or to schedule a showing CALL or TEXT Today!",Astoria,Queens,3C,3.0,C,0.20000000298023224,0.20000000298023224
511,7296313,#2D,105625,3,1.0,750.0,2018-06-21 18:07:18,205 WEST 103 STREET,New York,10025,40.79894541,-73.96758398,1056564.0,1018750026,6.0,1920.0,0.5667,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3258,0,"Rent Now and get Two Weeks Rent Free in August - Net Effective $3,258
GREAT SHARE APARTMENT STEPS FROM COLUMBIA UNIVERSITY
Amazing, bright, Convt. 3 Bedroom Apartment in highly sought after Upper West Side Neighborhood; Shares are welcome. Apartment features a Large living room, 3 windowed bedrooms, A windowed kitchen and Bathroom.
Elevator building with a live-in super and Laundry room located right by Subway # 1 and Buses, Steps away from Central Park, Super markets, Whole Food, Columbia University,restaurants and so much more
Easy Deal, No board approval required, Guarantors and foreign students are welcome.
Great apartment

* Listed rent is net effective rent, based on a gross rent of $3400.00 and 0.5 Months Free",Upper West Side,Manhattan,2D,2.0,D,0.20000000298023224,0.20000000298023224
512,7386115,#4C,79921,0,1.0,0.0,2018-07-20 10:08:08,424 EAST 75 STREET,New York,10021,40.76910263,-73.95363428,1045910.0,1014690037,5.0,1910.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,1,tosh marks property group,Upper East Side,Manhattan,4C,4.0,C,-0.30000001192092896,-0.30000001192092896
513,7363114,#4,1237213,2,1.0,1200.0,2018-07-13 12:04:24,10-49 49 AVENUE,Long Island City,11101,40.74327114,-73.95195612,4000262.0,4000440022,4.0,1890.0,1.1167,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3600,0,"The private top floor 2 bedroom apartment with a versatile 1,250 sf floor plan. The apartment has top of the line appliances and finishes. Charming full floor apartment just steps from Vernon Jackson 7 train, and 1 stop from Grand Central. This privately owned brownstone features a completely renovated interior. Hardwood floors, open chef's kitchen with island, washer dryer, dishwasher, central air, wood-burning fireplace. Only steps from Vernon Boulevards with numerous shops and restaurants including Michelin rated Casa Enrique's. Two short blocks from Hunters Point's Gantry Park and waterfront where you can catch the Ferry to Brooklyn or Manhattan, and enjoy the view under the Historic Pepsi Cola sign. Picnic in the park during movie night or relax and have a drink at COFFEED on the water. Two blocks from renowned MOMA's PS1.",Long Island City,Queens,4,4.0,,0.6000000238418579,0.6000000238418579
